id,user_id,account_id,occurred_at,direction,amount,balance_after,counterparty_name,counterparty_bank,counterparty_account_hash,category,transaction_type,channel,memo,is_recurring,is_synthetic
txn-01-0139,demo-parent-01,1101234567,2026-01-17T09:25:00+09:00,OUT,40584,22488832,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0140,demo-parent-01,1101234567,2026-01-19T13:46:00+09:00,OUT,27347,22461485,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0141,demo-parent-01,1101234567,2026-01-20T09:00:00+09:00,OUT,1000000,21461485,토스뱅크 정기적금,토스뱅크,acct_51a6895d,SAVINGS,AUTOPAY,AUTO_TRANSFER,정기적금,true,true
txn-01-0142,demo-parent-01,1101234567,2026-01-21T09:43:00+09:00,OUT,21426,21440059,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0143,demo-parent-01,1101234567,2026-01-21T14:47:00+09:00,OUT,1400,21438659,마을버스,한결카드,acct_0ebe40b5,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-01-0144,demo-parent-01,1101234567,2026-01-22T09:00:00+09:00,OUT,104822,21333837,도시가스,한결은행,acct_863c5960,HOUSING,AUTOPAY,AUTO_TRANSFER,가스요금,true,true
txn-01-0145,demo-parent-01,1101234567,2026-01-23T13:31:00+09:00,OUT,32722,21301115,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-01-0146,demo-parent-01,1101234567,2026-01-25T09:00:00+09:00,OUT,46325,21254790,한국전력,한결은행,acct_a4e09594,HOUSING,AUTOPAY,AUTO_TRANSFER,전기요금,true,true
txn-01-0147,demo-parent-01,1101234567,2026-01-25T10:00:00+09:00,IN,1650000,22904790,한결시니어센터,기업은행,acct_1dfaa80b,INCOME,SALARY,ACCOUNT_CREDIT,급여,true,true
txn-01-0148,demo-parent-01,1101234567,2026-01-27T09:00:00+09:00,OUT,38500,22866290,한결통신,한결은행,acct_1f136b3d,HOUSING,AUTOPAY,AUTO_TRANSFER,통신비,true,true
txn-01-0149,demo-parent-01,1101234567,2026-01-27T14:00:00+09:00,OUT,43651,22822639,이마트,한결카드,acct_b619c44f,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0150,demo-parent-01,1101234567,2026-01-28T09:00:00+09:00,OUT,128000,22694639,안심생명,신한은행,acct_779478ee,INSURANCE,AUTOPAY,AUTO_TRANSFER,보험료,true,true
txn-01-0151,demo-parent-01,1101234567,2026-01-29T15:23:00+09:00,OUT,16846,22677793,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-01-0152,demo-parent-01,1101234567,2026-01-30T12:50:00+09:00,OUT,68659,22609134,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0153,demo-parent-01,1101234567,2026-01-31T11:34:00+09:00,OUT,77599,22531535,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0154,demo-parent-01,1101234567,2026-01-31T15:06:00+09:00,OUT,2800,22528735,마을버스,한결카드,acct_0ebe40b5,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-01-0155,demo-parent-01,1101234567,2026-02-01T17:37:00+09:00,OUT,20276,22508459,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0156,demo-parent-01,1101234567,2026-02-03T08:30:00+09:00,IN,1012000,23520459,국민연금공단,한결은행,acct_ec839ee0,INCOME,PENSION,ACCOUNT_CREDIT,국민연금,true,true
txn-01-0157,demo-parent-01,1101234567,2026-02-03T16:05:00+09:00,OUT,26997,23493462,동네식당,한결카드,acct_aca8f34e,DINING,CARD,DEBIT_CARD,외식,false,true
txn-01-0158,demo-parent-01,1101234567,2026-02-06T13:36:00+09:00,OUT,37606,23455856,카페,한결카드,acct_db28ec7d,DINING,CARD,DEBIT_CARD,외식,false,true
txn-01-0159,demo-parent-01,1101234567,2026-02-07T14:00:00+09:00,OUT,71442,23384414,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0160,demo-parent-01,1101234567,2026-02-07T14:57:00+09:00,OUT,3000,23381414,마을버스,한결카드,acct_0ebe40b5,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-01-0161,demo-parent-01,1101234567,2026-02-08T18:58:00+09:00,OUT,5000,23376414,한결교통,한결카드,acct_9fb1bf66,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-01-0162,demo-parent-01,1101234567,2026-02-09T09:30:00+09:00,OUT,77600,23298814,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0163,demo-parent-01,1101234567,2026-02-10T13:07:00+09:00,OUT,500000,22798814,딸 지혜,국민은행,acct_485235bb,FAMILY,TRANSFER,MOBILE_TRANSFER,가족 생활비,true,true
txn-01-0164,demo-parent-01,1101234567,2026-02-11T14:11:00+09:00,OUT,42897,22755917,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0165,demo-parent-01,1101234567,2026-02-12T11:28:00+09:00,OUT,43815,22712102,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-01-0166,demo-parent-01,1101234567,2026-02-13T14:26:00+09:00,OUT,23862,22688240,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0167,demo-parent-01,1101234567,2026-02-13T17:13:00+09:00,OUT,47410,22640830,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0168,demo-parent-01,1101234567,2026-02-14T14:34:00+09:00,OUT,26900,22613930,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0169,demo-parent-01,1101234567,2026-02-16T15:01:00+09:00,OUT,41370,22572560,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-01-0170,demo-parent-01,1101234567,2026-02-16T15:23:00+09:00,OUT,35342,22537218,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0171,demo-parent-01,1101234567,2026-02-17T09:00:00+09:00,OUT,182989,22354229,아파트 관리비,하나은행,acct_6719f578,HOUSING,AUTOPAY,AUTO_TRANSFER,관리비,true,true
txn-01-0172,demo-parent-01,1101234567,2026-02-18T11:04:00+09:00,OUT,31206,22323023,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-01-0173,demo-parent-01,1101234567,2026-02-18T14:52:00+09:00,OUT,1500,22321523,서울교통공사,한결카드,acct_59e12777,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-01-0174,demo-parent-01,1101234567,2026-02-19T10:38:00+09:00,OUT,38300,22283223,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0175,demo-parent-01,1101234567,2026-02-20T09:00:00+09:00,OUT,1000000,21283223,토스뱅크 정기적금,토스뱅크,acct_51a6895d,SAVINGS,AUTOPAY,AUTO_TRANSFER,정기적금,true,true
txn-01-0176,demo-parent-01,1101234567,2026-02-22T09:00:00+09:00,OUT,104897,21178326,도시가스,한결은행,acct_863c5960,HOUSING,AUTOPAY,AUTO_TRANSFER,가스요금,true,true
txn-01-0177,demo-parent-01,1101234567,2026-02-22T12:02:00+09:00,OUT,88811,21089515,이마트,한결카드,acct_b619c44f,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0178,demo-parent-01,1101234567,2026-02-22T14:15:00+09:00,OUT,71938,21017577,이마트,한결카드,acct_b619c44f,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0179,demo-parent-01,1101234567,2026-02-23T14:22:00+09:00,OUT,22784,20994793,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0180,demo-parent-01,1101234567,2026-02-25T09:00:00+09:00,OUT,57095,20937698,한국전력,한결은행,acct_a4e09594,HOUSING,AUTOPAY,AUTO_TRANSFER,전기요금,true,true
txn-01-0181,demo-parent-01,1101234567,2026-02-25T10:00:00+09:00,IN,1650000,22587698,한결시니어센터,기업은행,acct_1dfaa80b,INCOME,SALARY,ACCOUNT_CREDIT,급여,true,true
txn-01-0182,demo-parent-01,1101234567,2026-02-27T09:00:00+09:00,OUT,38500,22549198,한결통신,한결은행,acct_1f136b3d,HOUSING,AUTOPAY,AUTO_TRANSFER,통신비,true,true
txn-01-0183,demo-parent-01,1101234567,2026-02-28T09:00:00+09:00,OUT,128000,22421198,안심생명,신한은행,acct_779478ee,INSURANCE,AUTOPAY,AUTO_TRANSFER,보험료,true,true
txn-01-0184,demo-parent-01,1101234567,2026-02-28T11:43:00+09:00,OUT,1500,22419698,서울교통공사,한결카드,acct_59e12777,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-01-0185,demo-parent-01,1101234567,2026-03-03T08:30:00+09:00,IN,1012000,23431698,국민연금공단,한결은행,acct_ec839ee0,INCOME,PENSION,ACCOUNT_CREDIT,국민연금,true,true
txn-01-0186,demo-parent-01,1101234567,2026-03-03T17:02:00+09:00,OUT,2800,23428898,서울교통공사,한결카드,acct_59e12777,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-01-0187,demo-parent-01,1101234567,2026-03-04T13:10:00+09:00,OUT,75040,23353858,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0188,demo-parent-01,1101234567,2026-03-05T08:07:00+09:00,OUT,1400,23352458,한결교통,한결카드,acct_9fb1bf66,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-01-0189,demo-parent-01,1101234567,2026-03-05T17:12:00+09:00,OUT,34561,23317897,이마트,한결카드,acct_b619c44f,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0190,demo-parent-01,1101234567,2026-03-06T11:44:00+09:00,OUT,20930,23296967,이마트,한결카드,acct_b619c44f,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0191,demo-parent-01,1101234567,2026-03-06T12:18:00+09:00,OUT,71611,23225356,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0192,demo-parent-01,1101234567,2026-03-06T15:11:00+09:00,OUT,19635,23205721,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-01-0193,demo-parent-01,1101234567,2026-03-07T09:44:00+09:00,OUT,61561,23144160,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0194,demo-parent-01,1101234567,2026-03-08T16:03:00+09:00,OUT,9160,23135000,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-01-0195,demo-parent-01,1101234567,2026-03-10T13:07:00+09:00,OUT,500000,22635000,딸 지혜,국민은행,acct_485235bb,FAMILY,TRANSFER,MOBILE_TRANSFER,가족 생활비,true,true
txn-01-0196,demo-parent-01,1101234567,2026-03-10T18:35:00+09:00,OUT,21514,22613486,동네식당,한결카드,acct_aca8f34e,DINING,CARD,DEBIT_CARD,외식,false,true
txn-01-0197,demo-parent-01,1101234567,2026-03-12T10:55:00+09:00,OUT,1400,22612086,서울교통공사,한결카드,acct_59e12777,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-01-0198,demo-parent-01,1101234567,2026-03-12T11:05:00+09:00,OUT,59009,22553077,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0199,demo-parent-01,1101234567,2026-03-13T10:42:00+09:00,OUT,18574,22534503,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0200,demo-parent-01,1101234567,2026-03-13T17:06:00+09:00,OUT,61686,22472817,이마트,한결카드,acct_b619c44f,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0201,demo-parent-01,1101234567,2026-03-14T11:20:00+09:00,OUT,130281,22342536,한결정형외과,한결카드,acct_f7742d73,HEALTHCARE,CARD,DEBIT_CARD,진료비,false,true
txn-01-0202,demo-parent-01,1101234567,2026-03-15T11:48:00+09:00,OUT,45122,22297414,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-01-0203,demo-parent-01,1101234567,2026-03-15T17:31:00+09:00,OUT,1500,22295914,한결교통,한결카드,acct_9fb1bf66,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-01-0204,demo-parent-01,1101234567,2026-03-17T09:00:00+09:00,OUT,176126,22119788,아파트 관리비,하나은행,acct_6719f578,HOUSING,AUTOPAY,AUTO_TRANSFER,관리비,true,true
txn-01-0205,demo-parent-01,1101234567,2026-03-20T09:00:00+09:00,OUT,1000000,21119788,토스뱅크 정기적금,토스뱅크,acct_51a6895d,SAVINGS,AUTOPAY,AUTO_TRANSFER,정기적금,true,true
txn-01-0206,demo-parent-01,1101234567,2026-03-22T09:00:00+09:00,OUT,87790,21031998,도시가스,한결은행,acct_863c5960,HOUSING,AUTOPAY,AUTO_TRANSFER,가스요금,true,true
txn-01-0207,demo-parent-01,1101234567,2026-03-24T13:24:00+09:00,OUT,57497,20974501,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0208,demo-parent-01,1101234567,2026-03-25T09:00:00+09:00,OUT,66371,20908130,한국전력,한결은행,acct_a4e09594,HOUSING,AUTOPAY,AUTO_TRANSFER,전기요금,true,true
txn-01-0209,demo-parent-01,1101234567,2026-03-25T10:00:00+09:00,IN,1650000,22558130,한결시니어센터,기업은행,acct_1dfaa80b,INCOME,SALARY,ACCOUNT_CREDIT,급여,true,true
txn-01-0210,demo-parent-01,1101234567,2026-03-26T10:44:00+09:00,OUT,45719,22512411,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0211,demo-parent-01,1101234567,2026-03-26T11:40:00+09:00,OUT,50512,22461899,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0212,demo-parent-01,1101234567,2026-03-26T14:08:00+09:00,OUT,8447,22453452,한결분식,한결카드,acct_6fa96832,DINING,CARD,DEBIT_CARD,외식,false,true
txn-01-0213,demo-parent-01,1101234567,2026-03-27T09:00:00+09:00,OUT,38500,22414952,한결통신,한결은행,acct_1f136b3d,HOUSING,AUTOPAY,AUTO_TRANSFER,통신비,true,true
txn-01-0214,demo-parent-01,1101234567,2026-03-28T09:00:00+09:00,OUT,128000,22286952,안심생명,신한은행,acct_779478ee,INSURANCE,AUTOPAY,AUTO_TRANSFER,보험료,true,true
txn-01-0215,demo-parent-01,1101234567,2026-03-30T12:12:00+09:00,OUT,35523,22251429,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0216,demo-parent-01,1101234567,2026-04-02T10:03:00+09:00,OUT,55755,22195674,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0217,demo-parent-01,1101234567,2026-04-02T10:21:00+09:00,OUT,83488,22112186,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0218,demo-parent-01,1101234567,2026-04-03T08:30:00+09:00,IN,1012000,23124186,국민연금공단,한결은행,acct_ec839ee0,INCOME,PENSION,ACCOUNT_CREDIT,국민연금,true,true
txn-01-0219,demo-parent-01,1101234567,2026-04-05T13:09:00+09:00,OUT,25848,23098338,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-01-0220,demo-parent-01,1101234567,2026-04-05T19:06:00+09:00,OUT,32466,23065872,카페,한결카드,acct_db28ec7d,DINING,CARD,DEBIT_CARD,외식,false,true
txn-01-0221,demo-parent-01,1101234567,2026-04-06T11:45:00+09:00,OUT,51636,23014236,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0222,demo-parent-01,1101234567,2026-04-06T12:45:00+09:00,OUT,2800,23011436,서울교통공사,한결카드,acct_59e12777,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-01-0223,demo-parent-01,1101234567,2026-04-07T11:19:00+09:00,OUT,31847,22979589,카페,한결카드,acct_db28ec7d,DINING,CARD,DEBIT_CARD,외식,false,true
txn-01-0224,demo-parent-01,1101234567,2026-04-08T12:54:00+09:00,OUT,3000,22976589,서울교통공사,한결카드,acct_59e12777,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-01-0225,demo-parent-01,1101234567,2026-04-09T14:31:00+09:00,OUT,24146,22952443,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0226,demo-parent-01,1101234567,2026-04-10T13:07:00+09:00,OUT,500000,22452443,딸 지혜,국민은행,acct_485235bb,FAMILY,TRANSFER,MOBILE_TRANSFER,가족 생활비,true,true
txn-01-0227,demo-parent-01,1101234567,2026-04-10T15:03:00+09:00,OUT,82138,22370305,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0228,demo-parent-01,1101234567,2026-04-12T15:01:00+09:00,OUT,1400,22368905,서울교통공사,한결카드,acct_59e12777,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-01-0229,demo-parent-01,1101234567,2026-04-13T11:58:00+09:00,OUT,25947,22342958,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-01-0230,demo-parent-01,1101234567,2026-04-15T09:00:00+09:00,OUT,42062,22300896,상하수도사업본부,한결은행,acct_3a65fd9e,HOUSING,AUTOPAY,AUTO_TRANSFER,수도요금,true,true
txn-01-0231,demo-parent-01,1101234567,2026-04-17T09:00:00+09:00,OUT,186897,22113999,아파트 관리비,하나은행,acct_6719f578,HOUSING,AUTOPAY,AUTO_TRANSFER,관리비,true,true
txn-01-0232,demo-parent-01,1101234567,2026-04-17T13:22:00+09:00,OUT,36891,22077108,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-01-0233,demo-parent-01,1101234567,2026-04-20T09:00:00+09:00,OUT,1000000,21077108,토스뱅크 정기적금,토스뱅크,acct_51a6895d,SAVINGS,AUTOPAY,AUTO_TRANSFER,정기적금,true,true
txn-01-0234,demo-parent-01,1101234567,2026-04-20T15:47:00+09:00,OUT,39059,21038049,이마트,한결카드,acct_b619c44f,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0235,demo-parent-01,1101234567,2026-04-22T09:00:00+09:00,OUT,30042,21008007,도시가스,한결은행,acct_863c5960,HOUSING,AUTOPAY,AUTO_TRANSFER,가스요금,true,true
txn-01-0236,demo-parent-01,1101234567,2026-04-22T17:04:00+09:00,OUT,66929,20941078,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0237,demo-parent-01,1101234567,2026-04-25T09:00:00+09:00,OUT,52028,20889050,한국전력,한결은행,acct_a4e09594,HOUSING,AUTOPAY,AUTO_TRANSFER,전기요금,true,true
txn-01-0238,demo-parent-01,1101234567,2026-04-25T10:00:00+09:00,IN,1650000,22539050,한결시니어센터,기업은행,acct_1dfaa80b,INCOME,SALARY,ACCOUNT_CREDIT,급여,true,true
txn-01-0239,demo-parent-01,1101234567,2026-04-25T16:17:00+09:00,OUT,33938,22505112,이마트,한결카드,acct_b619c44f,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0240,demo-parent-01,1101234567,2026-04-26T14:36:00+09:00,OUT,23493,22481619,시장 상회,한결카드,acct_7df5a3a7,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0241,demo-parent-01,1101234567,2026-04-27T09:00:00+09:00,OUT,38500,22443119,한결통신,한결은행,acct_1f136b3d,HOUSING,AUTOPAY,AUTO_TRANSFER,통신비,true,true
txn-01-0242,demo-parent-01,1101234567,2026-04-27T13:02:00+09:00,OUT,43693,22399426,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0243,demo-parent-01,1101234567,2026-04-27T18:05:00+09:00,OUT,1400,22398026,서울교통공사,한결카드,acct_59e12777,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-01-0244,demo-parent-01,1101234567,2026-04-28T09:00:00+09:00,OUT,128000,22270026,안심생명,신한은행,acct_779478ee,INSURANCE,AUTOPAY,AUTO_TRANSFER,보험료,true,true
txn-01-0245,demo-parent-01,1101234567,2026-04-29T12:07:00+09:00,OUT,87809,22182217,이마트,한결카드,acct_b619c44f,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0246,demo-parent-01,1101234567,2026-04-30T15:52:00+09:00,OUT,54372,22127845,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0247,demo-parent-01,1101234567,2026-05-02T15:41:00+09:00,OUT,30400,22097445,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-01-0248,demo-parent-01,1101234567,2026-05-03T08:30:00+09:00,IN,1012000,23109445,국민연금공단,한결은행,acct_ec839ee0,INCOME,PENSION,ACCOUNT_CREDIT,국민연금,true,true
txn-01-0249,demo-parent-01,1101234567,2026-05-04T08:21:00+09:00,OUT,2800,23106645,한결교통,한결카드,acct_9fb1bf66,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
txn-01-0250,demo-parent-01,1101234567,2026-05-04T09:33:00+09:00,OUT,39032,23067613,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0251,demo-parent-01,1101234567,2026-05-06T14:21:00+09:00,OUT,50150,23017463,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0252,demo-parent-01,1101234567,2026-05-08T11:10:00+09:00,IN,320000,23337463,딸 지혜,국민은행,acct_485235bb,FAMILY,TRANSFER,MOBILE_TRANSFER,어버이날 용돈,false,true
txn-01-0253,demo-parent-01,1101234567,2026-05-09T13:05:00+09:00,OUT,13757,23323706,동네식당,한결카드,acct_aca8f34e,DINING,CARD,DEBIT_CARD,외식,false,true
txn-01-0254,demo-parent-01,1101234567,2026-05-09T13:15:00+09:00,OUT,58609,23265097,이마트,한결카드,acct_b619c44f,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0255,demo-parent-01,1101234567,2026-05-09T17:20:00+09:00,OUT,63985,23201112,하나로마트,한결카드,acct_46d164ef,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0256,demo-parent-01,1101234567,2026-05-10T13:07:00+09:00,OUT,700000,22501112,딸 지혜,국민은행,acct_485235bb,FAMILY,TRANSFER,MOBILE_TRANSFER,가족 생활비,true,true
txn-01-0257,demo-parent-01,1101234567,2026-05-11T10:35:00+09:00,OUT,33568,22467544,약국,한결카드,acct_508728b3,HEALTHCARE,CARD,DEBIT_CARD,의약품,false,true
txn-01-0258,demo-parent-01,1101234567,2026-05-11T10:49:00+09:00,OUT,27042,22440502,이마트,한결카드,acct_b619c44f,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0259,demo-parent-01,1101234567,2026-05-13T14:41:00+09:00,OUT,84129,22356373,이마트,한결카드,acct_b619c44f,GROCERIES,CARD,DEBIT_CARD,식료품,false,true
txn-01-0260,demo-parent-01,1101234567,2026-05-17T09:00:00+09:00,OUT,190133,22166240,아파트 관리비,하나은행,acct_6719f578,HOUSING,AUTOPAY,AUTO_TRANSFER,관리비,true,true
txn-01-0261,demo-parent-01,1101234567,2026-05-17T14:32:00+09:00,OUT,2800,22163440,한결교통,한결카드,acct_9fb1bf66,TRANSPORT,CARD,DEBIT_CARD,교통,false,true
